Camera velocities
45	0.0712896	0	45	-0.00170353	0	45	0.0820128	0	45	0.0409666	0	45	-0.0440408	0	45	0.212891	0	
46	0.0722109	0	46	-0.00144718	0	46	0.0831767	0	46	0.0408543	0	46	-0.0449957	0	46	0.21161	0	
47	0.0732031	0	47	-0.0012079	0	47	0.0843846	0	47	0.0407655	0	47	-0.0460147	0	47	0.210523	0	
48	0.0742717	0	48	-0.000986132	0	48	0.0856425	0	48	0.0406989	0	48	-0.0471031	0	48	0.209629	0	
49	0.0754219	0	49	-0.00078257	0	49	0.0869563	0	49	0.0406529	0	49	-0.0482664	0	49	0.208927	0	
50	0.0766589	0	50	-0.000598151	0	50	0.0883312	0	50	0.0406255	0	50	-0.0495103	0	50	0.208416	0	
51	0.0779876	0	51	-0.000434125	0	51	0.0897722	0	51	0.0406142	0	51	-0.0508404	0	51	0.208092	0	
52	0.0794123	0	52	-0.000292091	0	52	0.0912833	0	52	0.0406157	0	52	-0.0522625	0	52	0.207951	0	
53	0.0809371	0	53	-0.000174049	0	53	0.092868	0	53	0.040626	0	53	-0.053782	0	53	0.207988	0	
54	0.0825651	0	54	-8.24577e-05	0	54	0.0945286	0	54	0.0406404	0	54	-0.0554041	0	54	0.208195	0	
55	0.0842985	0	55	-2.02887e-05	0	55	0.0962663	0	55	0.0406528	0	55	-0.0571337	0	55	0.208564	0	
56	0.0861381	0	56	8.91423e-06	0	56	0.0980806	0	56	0.0406562	0	56	-0.0589745	0	56	0.209081	0	
57	0.088083	0	57	9.81057e-07	0	57	0.0999693	0	57	0.0406421	0	57	-0.0609293	0	57	0.209732	0	
58	0.0901297	0	58	-4.89279e-05	0	58	0.101928	0	58	0.0406004	0	58	-0.0629993	0	58	0.210498	0	
59	0.0922721	0	59	-0.000146347	0	59	0.103948	0	59	0.0405194	0	59	-0.0651832	0	59	0.211354	0	
60	0.0945	0	60	-0.000297498	0	60	0.106021	0	60	0.0403854	0	60	-0.0674769	0	60	0.212272	0	
61	0.0967987	0	61	-0.000509235	0	61	0.10813	0	61	0.0401827	0	61	-0.0698724	0	61	0.213217	0	
62	0.0991477	0	62	-0.000788914	0	62	0.110255	0	62	0.0398936	0	62	-0.0723566	0	62	0.214147	0	
63	0.10152	0	63	-0.00114417	0	63	0.112373	0	63	0.0394985	0	63	-0.0749103	0	63	0.21501	0	
64	0.10388	0	64	-0.00158255	0	64	0.114449	0	64	0.0389761	0	64	-0.0775068	0	64	0.215749	0	
65	0.106183	0	65	-0.00211101	0	65	0.116447	0	65	0.0383042	0	65	-0.0801102	0	65	0.216296	0	
66	0.108374	0	66	-0.00273516	0	66	0.118319	0	66	0.03746	0	66	-0.0826744	0	66	0.216571	0	
67	0.110387	0	67	-0.00345839	0	67	0.120009	0	67	0.036422	0	67	-0.0851417	0	67	0.21649	0	
68	0.112146	0	68	-0.00428066	0	68	0.121455	0	68	0.035171	0	68	-0.0874422	0	68	0.215955	0	
69	0.113564	0	69	-0.00519728	0	69	0.122585	0	69	0.0336928	0	69	-0.0894942	0	69	0.214866	0	
70	0.114545	0	70	-0.00619758	0	70	0.123323	0	70	0.0319799	0	70	-0.0912056	0	70	0.213117	0	
71	0.11499	0	71	-0.00726368	0	71	0.123587	0	71	0.0300345	0	71	-0.092477	0	71	0.210604	0	
72	0.114802	0	72	-0.00836982	0	72	0.123295	0	72	0.0278704	0	72	-0.0932068	0	72	0.20723	0	
73	0.113891	0	73	-0.00948226	0	73	0.122369	0	73	0.025515	0	73	-0.0932978	0	73	0.202909	0	
74	0.112185	0	74	-0.0105603	0	74	0.120741	0	74	0.0230093	0	74	-0.0926667	0	74	0.197581	0	
75	0.109637	0	75	-0.0115586	0	75	0.118359	0	75	0.0204072	0	75	-0.0912525	0	75	0.19121	0	
76	0.106235	0	76	-0.0124303	0	76	0.115195	0	76	0.0177723	0	76	-0.0890261	0	76	0.183801	0	
77	0.102004	0	77	-0.0131316	0	77	0.111246	0	77	0.0151733	0	77	-0.0859964	0	77	0.175398	0	
78	0.0970126	0	78	-0.0136264	0	78	0.106545	0	78	0.0126787	0	78	-0.082214	0	78	0.166091	0	
79	0.0913673	0	79	-0.0138902	0	79	0.101158	0	79	0.01035	0	79	-0.077769	0	79	0.156012	0	
80	0.085206	0	80	-0.0139127	0	80	0.0951829	0	80	0.00823704	0	80	-0.072785	0	80	0.145331	0	
81	0.0786878	0	81	-0.0136994	0	81	0.0887452	0	81	0.00637394	0	81	-0.0674088	0	81	0.134245	0	
82	0.0719801	0	82	-0.0132699	0	82	0.081989	0	82	0.00477777	0	82	-0.0617975	0	82	0.122966	0	
83	0.0652465	0	83	-0.0126554	0	83	0.0750678	0	83	0.00344922	0	83	-0.0561067	0	83	0.111709	0	
84	0.0586359	0	84	-0.0118946	0	84	0.068133	0	84	0.00237517	0	84	-0.0504784	0	84	0.100675	0	
85	0.0522743	0	85	-0.0110297	0	85	0.0613249	0	85	0.00153228	0	85	-0.045034	0	85	0.0900428	0	
86	0.0462606	0	86	-0.010102	0	86	0.054765	0	86	0.000890999	0	86	-0.039869	0	86	0.0799585	0	
87	0.0406653	0	87	-0.00914932	0	87	0.0485509	0	87	0.000419186	0	87	-0.0350522	0	87	0.0705329	0	
88	0.0355318	0	88	-0.0082036	0	88	0.0427541	0	88	8.50854e-05	0	88	-0.0306266	0	88	0.0618401	0	
89	0.0308799	0	89	-0.00729014	0	89	0.0374209	0	89	-0.000140624	0	89	-0.026613	0	89	0.0539193	0	
90	0.0267097	0	90	-0.00642743	0	90	0.032574	0	90	-0.000283617	0	90	-0.023014	0	90	0.0467798	0	
91	0.0230064	0	91	-0.00562772	0	91	0.028217	0	91	-0.000365423	0	91	-0.0198178	0	91	0.0404064	0	
